6766,"3-15","ART 210","Wed;Fri",1899-12-30 8:00:00,1899-12-30 9:30:00
6767,"30","LIB L306","Tue",1899-12-30 11:00:00,1899-12-30 13:00:00
6768,"35","EME 1121","Thu",1899-12-30 12:30:00,1899-12-30 16:30:00
6769,"1","ART 208","Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
6770,"34-36","ART 202","Mon;Tue;Wed;Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
6771,"30","FIP 250","Tue",1899-12-30 14:30:00,1899-12-30 15:30:00
6772,"36","LIB L317","Mon",1899-12-30 17:30:00,1899-12-30 21:30:00
6773,"20-25; 27-33","ART 108","Mon;Wed;Fri",1899-12-30 8:30:00,1899-12-30 9:30:00
6774,"16","ART 366","Thu",1899-12-30 16:00:00,1899-12-30 17:30:00
6775,"10","SCI 337","Fri",1899-12-30 14:00:00,1899-12-30 15:30:00
6776,"10","EME 2141","Fri",1899-12-30 15:30:00,1899-12-30 22:00:00
6777,"34","ASC 165","Tue",1899-12-30 8:30:00,1899-12-30 12:30:00
6778,"3-15","ART 376","Thu",1899-12-30 8:30:00,1899-12-30 9:30:00
6779,"20-25; 27-33","ASC 140","Mon;Wed",1899-12-30 15:30:00,1899-12-30 17:00:00
6780,"20-25; 27-33","ART 365","Tue;Thu",1899-12-30 14:00:00,1899-12-30 15:30:00
6781,"1","ART 208","Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
6782,"4; 6; 8; 10; 12; 14","EME 2111","Fri",1899-12-30 13:00:00,1899-12-30 15:00:00
6783,"46-51","EME 0050","Mon;Thu",1899-12-30 13:00:00,1899-12-30 16:30:00
6784,"3-15","ART 206","Tue;Thu",1899-12-30 8:00:00,1899-12-30 9:30:00
6785,"3-15","EME 1151","Tue;Thu",1899-12-30 12:30:00,1899-12-30 14:00:00
6786,"16","ART 206","Mon;Tue;Wed;Thu;Fri;Sat",1899-12-30 15:00:00,1899-12-30 21:00:00
6787,"15","FIP 239","Tue",1899-12-30 17:00:00,1899-12-30 18:30:00
6788,"35","ART 374","Fri",1899-12-30 12:30:00,1899-12-30 16:30:00
6789,"6","FIP 204","Wed",1899-12-30 17:00:00,1899-12-30 21:00:00
6790,"16","ART 106","Mon;Tue;Wed;Thu;Fri;Sat",1899-12-30 15:00:00,1899-12-30 21:00:00
6791,"35","LIB L302","Fri",1899-12-30 18:30:00,1899-12-30 22:00:00
6792,"3-15","ART 281","Mon;Wed",1899-12-30 15:30:00,1899-12-30 17:00:00
6793,"5","EME 1101","Wed",1899-12-30 17:30:00,1899-12-30 19:00:00
6794,"3-15","EME 2205","Thu",1899-12-30 12:30:00,1899-12-30 13:30:00
6795,"11","ART 365","Fri",1899-12-30 14:30:00,1899-12-30 18:00:00
6796,"1","FIP 204","Tue;Wed;Fri;Sat",1899-12-30 8:00:00,1899-12-30 20:00:00
6797,"9","ART 210","Wed",1899-12-30 17:00:00,1899-12-30 20:00:00
6798,"3-15","ART 114","Mon;Wed",1899-12-30 12:30:00,1899-12-30 14:00:00
6799,"36","ASC 140","Mon",1899-12-30 17:30:00,1899-12-30 21:30:00
6800,"4; 6; 8; 10; 12; 14","ASC 165","Tue",1899-12-30 11:30:00,1899-12-30 13:30:00
6801,"35","EME 1121","Thu",1899-12-30 17:30:00,1899-12-30 21:30:00
6802,"20-25; 27-33","FIP 129","Wed",1899-12-30 12:30:00,1899-12-30 13:30:00
6803,"3-15","ART 374","Fri",1899-12-30 10:30:00,1899-12-30 11:30:00
6804,"2","ART 214","Mon",1899-12-30 7:00:00,1899-12-30 22:00:00
6805,"35","LIB L317","Fri",1899-12-30 17:30:00,1899-12-30 21:30:00
6806,"20-25; 27-33","FIP 124","Mon;Wed;Fri",1899-12-30 9:30:00,1899-12-30 10:30:00
6807,"3-15","FIP 133","Mon;Wed;Fri",1899-12-30 10:30:00,1899-12-30 11:30:00
6808,"25","FIP 239","Tue",1899-12-30 13:00:00,1899-12-30 14:00:00
6809,"20-25; 27-33","ART 366","Mon;Wed;Fri",1899-12-30 14:30:00,1899-12-30 15:30:00
6810,"3-15","ART 103","Tue;Thu",1899-12-30 14:00:00,1899-12-30 15:30:00
6811,"34","LIB L317","Mon",1899-12-30 17:30:00,1899-12-30 21:30:00
6812,"27","FIP 124","Thu",1899-12-30 19:00:00,1899-12-30 21:30:00
6813,"20-25; 27-33","ART 208","Mon;Wed",1899-12-30 14:00:00,1899-12-30 15:30:00
6814,"20-25; 27-33","SCI 337","Mon;Wed",1899-12-30 15:30:00,1899-12-30 17:00:00
6815,"35","FIP 121","Thu",1899-12-30 17:30:00,1899-12-30 21:30:00
6816,"20-25; 27-33","ART 204","Mon;Wed",1899-12-30 15:30:00,1899-12-30 17:00:00
6817,"26","FIP 133","Wed",1899-12-30 7:00:00,1899-12-30 16:30:00
6818,"27","ART 382","Tue",1899-12-30 9:00:00,1899-12-30 11:00:00
6819,"16","EME 1151","Mon;Tue;Wed;Thu;Sat",1899-12-30 7:00:00,1899-12-30 17:00:00
6820,"28","EME 0050","Mon",1899-12-30 20:00:00,1899-12-30 22:00:00
6821,"20-25; 27-33","ART 103","Mon;Wed",1899-12-30 15:30:00,1899-12-30 17:00:00
6822,"11","SCI 236","Thu",1899-12-30 8:00:00,1899-12-30 10:00:00
6823,"15-17","EME 2202","Mon;Tue;Wed;Thu;Fri;Sat;Sun",1899-12-30 20:00:00,1899-12-30 22:00:00
6824,"3-15","LIB L317","Mon;Wed;Fri",1899-12-30 15:30:00,1899-12-30 16:30:00
6825,"11","FIP 140","Mon",1899-12-30 9:30:00,1899-12-30 11:30:00
6826,"20-25; 27-33","LIB L317","Mon;Wed;Fri",1899-12-30 10:30:00,1899-12-30 11:30:00
6827,"27","ART 374","Wed",1899-12-30 18:00:00,1899-12-30 21:00:00
6828,"4-15","SCI 236","Mon;Wed",1899-12-30 9:30:00,1899-12-30 11:00:00
6829,"6","ART 112","Fri",1899-12-30 13:00:00,1899-12-30 14:30:00
6830,"17","ART 108","Mon",1899-12-30 10:00:00,1899-12-30 14:00:00
6831,"20-25; 27-33","ART 386","Mon;Wed;Fri",1899-12-30 9:30:00,1899-12-30 10:30:00
6832,"35","ART 374","Fri",1899-12-30 12:30:00,1899-12-30 16:30:00
6833,"17","SCI 333","Tue",1899-12-30 8:30:00,1899-12-30 12:30:00
6834,"16","ART 104","Mon;Tue;Wed;Thu;Fri;Sat",1899-12-30 15:00:00,1899-12-30 21:00:00
6835,"11","ART 215","Wed",1899-12-30 19:30:00,1899-12-30 22:00:00
6836,"34","FIP 133","Tue",1899-12-30 12:30:00,1899-12-30 16:30:00
6837,"46-51","ART 104","Tue;Wed;Fri",1899-12-30 8:30:00,1899-12-30 11:00:00
6838,"23","EME 2202","Mon",1899-12-30 13:30:00,1899-12-30 15:30:00
6839,"20-25; 27-33","EME 2181","Mon",1899-12-30 12:30:00,1899-12-30 15:30:00
6840,"11","EME 2111","Thu",1899-12-30 11:00:00,1899-12-30 12:30:00
6841,"16","ART 382","Fri",1899-12-30 12:30:00,1899-12-30 16:30:00
6842,"3-15","SCI 234","Fri",1899-12-30 12:30:00,1899-12-30 14:30:00
6843,"20-25; 27-33","ART 208","Tue",1899-12-30 12:00:00,1899-12-30 13:30:00
6844,"3-15","EME 1151","Tue;Thu",1899-12-30 9:30:00,1899-12-30 11:00:00
6845,"5-15","FIP 239","Tue",1899-12-30 14:00:00,1899-12-30 15:30:00
6846,"5","FIP 250","Tue",1899-12-30 17:00:00,1899-12-30 19:30:00
6847,"31","SCI 236","Thu",1899-12-30 12:00:00,1899-12-30 12:30:00
6848,"21-33","ART 210","Tue",1899-12-30 15:30:00,1899-12-30 17:00:00
6849,"34-36","ART 112","Mon;Tue;Wed;Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
6850,"36","EME 1202","Mon",1899-12-30 8:30:00,1899-12-30 12:30:00
6851,"3-15; 20-25; 27-33","ART 382","Mon;Wed",1899-12-30 14:00:00,1899-12-30 15:30:00
6852,"2","ART 202","Mon",1899-12-30 7:00:00,1899-12-30 22:00:00
6853,"33","EME 1101","Fri",1899-12-30 8:00:00,1899-12-30 17:00:00
6854,"3-15","EME 2111","Mon;Wed",1899-12-30 15:30:00,1899-12-30 17:00:00
6855,"8","EME 1153","Thu",1899-12-30 12:30:00,1899-12-30 15:00:00
6856,"20-25; 27-33","ART 108","Mon;Wed;Fri",1899-12-30 8:30:00,1899-12-30 9:30:00
6857,"39-44","ART 204","Mon;Thu",1899-12-30 13:00:00,1899-12-30 16:30:00
6858,"16","ART 106","Fri",1899-12-30 12:30:00,1899-12-30 14:30:00
6859,"24","FIP 124","Wed",1899-12-30 10:30:00,1899-12-30 12:00:00
6860,"20-25; 27-33","EME 0050","Mon;Wed;Fri",1899-12-30 8:30:00,1899-12-30 9:30:00
6861,"5","FIP 239","Tue",1899-12-30 12:00:00,1899-12-30 14:00:00
6862,"3-15","SCI 337","Mon;Wed;Fri",1899-12-30 11:30:00,1899-12-30 12:30:00
6863,"9","ART 208","Thu",1899-12-30 17:00:00,1899-12-30 21:00:00
6864,"25","FIP 250","Thu",1899-12-30 15:30:00,1899-12-30 18:30:00
6865,"1","ART 202","Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
6866,"31","ASC 140","Fri",1899-12-30 16:30:00,1899-12-30 22:00:00
6867,"39-44","ART 103","Mon;Thu",1899-12-30 13:00:00,1899-12-30 16:30:00
6868,"16","ART 206","Mon;Tue;Wed;Thu;Fri;Sat",1899-12-30 15:00:00,1899-12-30 21:00:00
6869,"15","ART 281","Fri",1899-12-30 13:30:00,1899-12-30 15:30:00
6870,"20-25; 27-33","ART 386","Mon;Wed;Fri",1899-12-30 11:30:00,1899-12-30 12:30:00
6871,"34-36","ART 112","Mon;Tue;Wed;Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
6872,"26","EME 1202","Wed",1899-12-30 7:00:00,1899-12-30 16:30:00
6873,"17","ART 281","Mon;Tue;Wed;Thu;Fri;Sat",1899-12-30 7:00:00,1899-12-30 14:00:00
6874,"3-15","ART 281","Tue;Thu",1899-12-30 8:00:00,1899-12-30 9:30:00
6875,"37-50","LIB L304","Mon;Tue;Wed;Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
6876,"3-15","ART 366","Mon;Wed;Fri",1899-12-30 11:30:00,1899-12-30 12:30:00
6877,"11","ART 103","Mon",1899-12-30 12:30:00,1899-12-30 14:00:00
6878,"16","LIB L317","Fri",1899-12-30 8:30:00,1899-12-30 12:30:00
6879,"20-25; 27-33","FIP 121","Tue;Thu",1899-12-30 9:30:00,1899-12-30 11:00:00
6880,"20-25; 27-33","ART 366","Tue;Thu",1899-12-30 8:00:00,1899-12-30 9:30:00
6881,"24; 26; 28; 30; 32","ART 208","Wed",1899-12-30 10:00:00,1899-12-30 11:00:00
6882,"35","ART 376","Tue",1899-12-30 8:30:00,1899-12-30 12:30:00
6883,"9","FIP 140","Mon",1899-12-30 8:00:00,1899-12-30 9:30:00
6884,"34","EME 0050","Tue",1899-12-30 12:30:00,1899-12-30 16:30:00
6885,"18","ART 374","Mon",1899-12-30 16:30:00,1899-12-30 21:00:00
6886,"34-36","ART 206","Mon;Tue;Wed;Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
6887,"20-25; 27-33","ART 103","Wed;Fri",1899-12-30 14:00:00,1899-12-30 15:30:00
6888,"35","ART 366","Wed",1899-12-30 17:30:00,1899-12-30 21:30:00
6889,"20-25; 27-33","FIP 250","Mon;Wed",1899-12-30 15:30:00,1899-12-30 17:00:00
6890,"35","ART 203","Tue",1899-12-30 8:30:00,1899-12-30 12:30:00
6891,"3-15","EME 2141","Wed",1899-12-30 17:30:00,1899-12-30 20:30:00
6892,"16","ART 104","Mon;Tue;Wed;Thu;Fri;Sat",1899-12-30 15:00:00,1899-12-30 21:00:00
6893,"39","FIP 124","Tue",1899-12-30 10:00:00,1899-12-30 14:00:00
6894,"36","ART 208","Mon",1899-12-30 8:30:00,1899-12-30 12:30:00
6895,"39","EME 2111","Tue",1899-12-30 7:30:00,1899-12-30 12:00:00
6896,"35","FIP 247","Fri",1899-12-30 12:30:00,1899-12-30 16:30:00
6897,"2","ART 210","Mon;Tue;Wed",1899-12-30 7:00:00,1899-12-30 22:00:00
6898,"34","FIP 204","Tue",1899-12-30 8:30:00,1899-12-30 12:30:00
6899,"6","ART 104","Wed",1899-12-30 15:30:00,1899-12-30 17:00:00
6900,"1","ART 204","Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
6901,"24","ART 108","Mon",1899-12-30 10:30:00,1899-12-30 12:00:00
6902,"7","ART 218","Thu",1899-12-30 15:30:00,1899-12-30 18:30:00
6903,"10","EME 1121","Fri",1899-12-30 15:30:00,1899-12-30 22:00:00
6904,"14","ART 219","Thu",1899-12-30 12:30:00,1899-12-30 14:00:00
6905,"11","ART 215","Wed",1899-12-30 19:30:00,1899-12-30 22:00:00
6906,"46-51","ART 208","Mon;Thu",1899-12-30 12:30:00,1899-12-30 16:00:00
6907,"10","EME 2181","Tue",1899-12-30 10:30:00,1899-12-30 12:30:00
6908,"47-52","ART 218","Mon;Tue;Wed;Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
6909,"34-36","EME 1151","Mon;Tue;Wed;Thu;Fri",1899-12-30 7:00:00,1899-12-30 22:00:00
6910,"36","EME 1202","Fri",1899-12-30 8:30:00,1899-12-30 12:30:00
6911,"5","ART 103","Mon",1899-12-30 17:30:00,1899-12-30 19:00:00
6912,"9","ASC 165","Tue;Wed;Thu;Fri",1899-12-30 8:00:00,1899-12-30 9:00:00
6913,"1","ART 203","Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
6914,"3-15","ART 366","Mon;Wed;Fri",1899-12-30 9:30:00,1899-12-30 10:30:00
6915,"11","EME 2205","Wed",1899-12-30 19:30:00,1899-12-30 22:00:00
6916,"14","LIB 303","Thu",1899-12-30 15:30:00,1899-12-30 16:30:00
6917,"20-25; 27-33","ART 376","Mon;Wed;Fri",1899-12-30 10:30:00,1899-12-30 11:30:00
6918,"47-52","ART 218","Mon;Tue;Wed;Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
6919,"35","ART 214","Fri",1899-12-30 12:30:00,1899-12-30 16:30:00
6920,"3-15","ART 365","Tue;Thu",1899-12-30 12:30:00,1899-12-30 14:00:00
6921,"11","LIB 303","Tue",1899-12-30 9:00:00,1899-12-30 12:30:00
6922,"26","EME 1101","Wed",1899-12-30 7:00:00,1899-12-30 16:30:00
6923,"11","ART 382","Thu",1899-12-30 12:30:00,1899-12-30 14:00:00
6924,"20-25; 27-33","FIP 139","Mon;Wed;Fri",1899-12-30 12:30:00,1899-12-30 13:30:00
6925,"15","ART 219","Wed",1899-12-30 10:00:00,1899-12-30 12:00:00
6926,"37-50","LIB L306","Mon;Tue;Wed;Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
6927,"16","ART 366","Mon;Tue;Wed",1899-12-30 12:30:00,1899-12-30 16:30:00
6928,"16-17","ART 112","Mon;Tue;Wed;Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 17:00:00
6929,"16","ART 106","Mon;Wed;Fri",1899-12-30 9:00:00,1899-12-30 12:00:00
6930,"18","ART 203","Mon",1899-12-30 8:30:00,1899-12-30 13:30:00
6931,"34","ASC 165","Wed",1899-12-30 8:30:00,1899-12-30 12:30:00
6932,"12-15","EME 2202","Wed",1899-12-30 16:00:00,1899-12-30 17:00:00
6933,"16","ART 202","Wed",1899-12-30 8:30:00,1899-12-30 10:30:00
6934,"3-15","LIB L304","Fri",1899-12-30 12:30:00,1899-12-30 13:30:00
6935,"16","ART 108","Mon;Tue;Wed;Thu;Sat",1899-12-30 7:00:00,1899-12-30 17:00:00
6936,"20-25; 27-33","ART 208","Wed",1899-12-30 12:30:00,1899-12-30 13:30:00
6937,"20-25; 27-33","SCI 337","Mon;Wed",1899-12-30 12:30:00,1899-12-30 14:00:00
6938,"3-15","EME 2205","Tue",1899-12-30 14:30:00,1899-12-30 15:30:00
6939,"40","ART 203","Mon;Tue;Wed;Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
6940,"27","FIP 204","Wed",1899-12-30 20:00:00,1899-12-30 22:00:00
6941,"7","EME 2181","Thu",1899-12-30 16:00:00,1899-12-30 18:00:00
6942,"30","ART 204","Mon",1899-12-30 17:00:00,1899-12-30 21:30:00
6943,"16","SCI 236","Tue;Wed;Thu;Fri",1899-12-30 9:00:00,1899-12-30 18:00:00
6944,"28","ART 206","Thu",1899-12-30 17:00:00,1899-12-30 21:00:00
6945,"10","ART 366","Tue",1899-12-30 19:00:00,1899-12-30 21:00:00
6946,"16","ART 108","Fri",1899-12-30 12:30:00,1899-12-30 14:30:00
6947,"20-25; 27-33","ASC 140","Tue;Thu",1899-12-30 9:30:00,1899-12-30 11:00:00
6948,"15","LIB L305","Thu",1899-12-30 12:30:00,1899-12-30 16:00:00
6949,"16","LIB L304","Tue",1899-12-30 13:00:00,1899-12-30 17:00:00
6950,"23","ART 203","Fri",1899-12-30 10:30:00,1899-12-30 13:00:00
6951,"34-36","ART 108","Mon;Tue;Wed;Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
6952,"27","FIP 124","Fri",1899-12-30 15:30:00,1899-12-30 22:00:00
6953,"25","ART 382","Mon",1899-12-30 12:30:00,1899-12-30 13:30:00
6954,"46-51","ART 108","Mon",1899-12-30 12:00:00,1899-12-30 13:00:00
6955,"1","ART 219","Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
6956,"22-33","ART 204","Thu",1899-12-30 11:00:00,1899-12-30 12:30:00
6957,"3-15","LIB L312","Mon;Wed;Fri",1899-12-30 10:30:00,1899-12-30 11:30:00
6958,"34","LIB L306","Thu",1899-12-30 17:30:00,1899-12-30 21:30:00
6959,"31","ART 214","Mon",1899-12-30 13:30:00,1899-12-30 14:00:00
6960,"49","EME 2181","Mon;Tue;Wed;Thu;Fri",1899-12-30 9:00:00,1899-12-30 16:00:00
6961,"8","FIP 239","Wed",1899-12-30 18:30:00,1899-12-30 21:00:00
6962,"13","ART 112","Wed",1899-12-30 8:30:00,1899-12-30 10:00:00
6963,"39-44","ART 104","Mon;Thu",1899-12-30 13:00:00,1899-12-30 16:30:00
6964,"34-36","ART 218","Mon;Tue;Wed;Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
6965,"27","ASC 165","Thu",1899-12-30 11:00:00,1899-12-30 12:30:00
6966,"38-46","FIP 140","Tue",1899-12-30 12:30:00,1899-12-30 14:00:00
6967,"1","ART 376","Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
6968,"3-15","EME 1101","Tue;Thu",1899-12-30 8:00:00,1899-12-30 9:30:00
6969,"1","ART 110","Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
6970,"34","FIP 204","Mon",1899-12-30 17:30:00,1899-12-30 21:30:00
6971,"3-15","ART 281","Mon;Wed;Fri",1899-12-30 11:30:00,1899-12-30 12:30:00
6972,"20-25; 27-33","ART 103","Wed;Fri",1899-12-30 14:00:00,1899-12-30 15:30:00
6973,"20-25; 27-33","SCI 126","Mon",1899-12-30 11:30:00,1899-12-30 12:30:00
6974,"20-25; 27-33","FIP 250","Wed",1899-12-30 14:00:00,1899-12-30 15:00:00
6975,"16","ART 366","Mon;Wed;Thu",1899-12-30 8:30:00,1899-12-30 12:30:00
6976,"3-15","ART 206","Mon;Wed;Fri",1899-12-30 9:30:00,1899-12-30 10:30:00
6977,"27","ART 108","Wed",1899-12-30 11:00:00,1899-12-30 12:30:00
6978,"26","ART 219","Tue",1899-12-30 13:30:00,1899-12-30 16:30:00
6979,"51-52","LIB L304","Mon;Tue;Wed;Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
6980,"28","ART 365","Wed",1899-12-30 15:30:00,1899-12-30 18:00:00
6981,"16","ART 374","Fri",1899-12-30 13:00:00,1899-12-30 16:00:00
6982,"3-15","ART 218","Mon;Wed",1899-12-30 14:00:00,1899-12-30 15:30:00
6983,"1","ART 281","Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
6984,"1","ART 374","Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
6985,"51-52","LIB L306","Mon;Tue;Wed;Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
6986,"27","ART 382","Thu",1899-12-30 18:00:00,1899-12-30 21:00:00
6987,"3-15","ART 110","Tue;Thu",1899-12-30 12:30:00,1899-12-30 14:00:00
6988,"36","LIB 303","Mon",1899-12-30 17:30:00,1899-12-30 21:30:00
6989,"20-25; 27-33","ASC 140","Tue;Thu",1899-12-30 8:00:00,1899-12-30 9:30:00
6990,"3-15","ART 215","Wed",1899-12-30 8:30:00,1899-12-30 11:30:00
6991,"38","ASC 130","Thu",1899-12-30 9:30:00,1899-12-30 15:00:00
6992,"16","FIP 140","Mon;Tue;Wed;Thu;Fri;Sat",1899-12-30 15:00:00,1899-12-30 21:00:00
6993,"3-15","SCI 236","Tue",1899-12-30 8:30:00,1899-12-30 10:30:00
6994,"31","EME 1101","Fri",1899-12-30 7:00:00,1899-12-30 11:30:00
6995,"30","SCI 247","Fri",1899-12-30 9:00:00,1899-12-30 12:00:00
6996,"20-25; 27-33","EME 1101","Tue;Thu",1899-12-30 9:30:00,1899-12-30 11:00:00
6997,"3-15","FIP 129","Mon",1899-12-30 18:00:00,1899-12-30 20:00:00
6998,"13","FIP 121","Wed",1899-12-30 19:00:00,1899-12-30 22:00:00
6999,"3-15","EME 0050","Tue;Thu",1899-12-30 8:00:00,1899-12-30 9:30:00
7000,"13","ART 102","Fri",1899-12-30 11:00:00,1899-12-30 12:30:00
7001,"17","FIP 121","Wed",1899-12-30 8:30:00,1899-12-30 12:30:00
7002,"38","EME 1101","Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
7003,"34","EME 1101","Thu",1899-12-30 13:00:00,1899-12-30 16:30:00
7004,"39-44; 46-51","FIP 121","Mon;Tue;Wed;Thu;Fri",1899-12-30 7:00:00,1899-12-30 22:00:00
7005,"3-15","ASC 130","Mon;Fri",1899-12-30 8:00:00,1899-12-30 9:30:00
7006,"17","SCI 337","Wed",1899-12-30 17:30:00,1899-12-30 21:30:00
7007,"20-25; 27-33","SCI 247","Mon;Wed;Fri",1899-12-30 12:30:00,1899-12-30 13:30:00
7008,"20-25; 27-33","ART 386","Mon;Wed;Fri",1899-12-30 8:30:00,1899-12-30 9:30:00
7009,"16","LIB L305","Thu;Fri",1899-12-30 17:30:00,1899-12-30 21:30:00
7010,"39-44","ART 214","Tue;Wed;Fri",1899-12-30 12:00:00,1899-12-30 14:30:00
7011,"10","EME 2141","Fri",1899-12-30 15:30:00,1899-12-30 22:00:00
7012,"45","ART 374","Mon;Tue;Wed;Thu;Fri",1899-12-30 7:00:00,1899-12-30 22:00:00
7013,"21-26; 28-33","ASC 130","Tue",1899-12-30 18:30:00,1899-12-30 20:00:00
7014,"29","ART 110","Thu",1899-12-30 15:30:00,1899-12-30 18:00:00
7015,"28","FIP 139","Fri",1899-12-30 11:30:00,1899-12-30 12:30:00
7016,"10","ART 382","Fri",1899-12-30 11:30:00,1899-12-30 15:00:00
7017,"20-25; 27-33","ART 218","Mon",1899-12-30 14:30:00,1899-12-30 15:30:00
7018,"16-18","FIP 239","Mon;Tue;Wed;Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
7019,"7","FIP 121","Tue",1899-12-30 16:00:00,1899-12-30 19:00:00
7020,"3-15","FIP 239","Mon",1899-12-30 12:30:00,1899-12-30 13:30:00
7021,"16","FIP 140","Mon;Tue;Wed;Thu;Fri;Sat",1899-12-30 15:00:00,1899-12-30 21:00:00
7022,"16","EME 0050","Thu;Fri",1899-12-30 17:30:00,1899-12-30 21:30:00
7023,"27","ART 365","Mon",1899-12-30 15:30:00,1899-12-30 17:30:00
7024,"28","SCI 337","Thu",1899-12-30 7:30:00,1899-12-30 9:30:00
7025,"27","ART 103","Thu",1899-12-30 17:00:00,1899-12-30 20:00:00
7026,"9","ART 202","Mon",1899-12-30 9:30:00,1899-12-30 11:00:00
7027,"20-25; 27-33","ART 106","Mon;Wed;Fri",1899-12-30 11:30:00,1899-12-30 12:30:00
7028,"17","ART 281","Mon;Tue;Wed;Thu;Fri;Sat",1899-12-30 7:00:00,1899-12-30 14:00:00
7029,"16","ART 112","Mon;Wed;Thu;Fri;Sat",1899-12-30 17:00:00,1899-12-30 22:00:00
7030,"38","ART 114","Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
7031,"16","EME 2141","Wed",1899-12-30 10:30:00,1899-12-30 11:30:00
7032,"16","EME 1151","Fri",1899-12-30 12:30:00,1899-12-30 14:30:00
7033,"3-15","EME 1151","Tue;Thu",1899-12-30 15:30:00,1899-12-30 17:00:00
7034,"20-25; 27-33","ART 365","Tue;Thu",1899-12-30 11:00:00,1899-12-30 12:30:00
7035,"3-15","SCI 126","Tue",1899-12-30 15:30:00,1899-12-30 17:30:00
7036,"30","ART 365","Mon",1899-12-30 17:00:00,1899-12-30 21:30:00
7037,"11","ART 218","Tue",1899-12-30 15:30:00,1899-12-30 17:30:00
7038,"34-36","ART 202","Mon;Tue;Wed;Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
7039,"3-15","EME 2141","Tue;Thu",1899-12-30 11:00:00,1899-12-30 12:30:00
7040,"34","FIP 121","Wed",1899-12-30 8:30:00,1899-12-30 12:30:00
7041,"20-25; 27-33","ART 102","Tue;Thu",1899-12-30 11:00:00,1899-12-30 12:30:00
7042,"36","FIP 250","Tue",1899-12-30 15:30:00,1899-12-30 17:00:00
7043,"16","LIB L312","Tue;Fri;Sat",1899-12-30 17:30:00,1899-12-30 21:30:00
7044,"25","ART 374","Mon",1899-12-30 17:00:00,1899-12-30 21:30:00
7045,"20-25; 27-33","SCI 247","Mon;Wed;Fri",1899-12-30 12:30:00,1899-12-30 13:30:00
7046,"36","EME 1202","Fri",1899-12-30 8:30:00,1899-12-30 12:30:00
7047,"3-15","LIB L304","Mon;Wed",1899-12-30 11:30:00,1899-12-30 12:30:00
7048,"9","ART 110","Wed",1899-12-30 17:00:00,1899-12-30 20:00:00
7049,"18","ART 218","Mon;Tue",1899-12-30 7:00:00,1899-12-30 22:00:00
7050,"49-50","EME 1151","Mon;Tue;Thu;Fri",1899-12-30 9:00:00,1899-12-30 12:00:00
7051,"18","ART 106","Mon",1899-12-30 8:30:00,1899-12-30 13:30:00
7052,"34","FIP 204","Thu",1899-12-30 17:30:00,1899-12-30 21:30:00
7053,"28","ART 102","Mon",1899-12-30 8:30:00,1899-12-30 11:30:00
7054,"34-36","EME 1153","Mon;Tue;Wed;Thu;Fri",1899-12-30 7:00:00,1899-12-30 22:00:00
7055,"17","ART 102","Fri",1899-12-30 16:00:00,1899-12-30 21:30:00
7056,"29","ART 208","Fri",1899-12-30 16:30:00,1899-12-30 20:00:00
7057,"51-52","LIB L304","Mon;Tue;Wed;Thu;Fri;Sat;Sun",1899-12-30 7:00:00,1899-12-30 22:00:00
7058,"16","ART 106","Mon;Wed;Fri",1899-12-30 9:00:00,1899-12-30 12:00:00
